order_id,promised_delivery_date,actual_delivery_date,delivery_partner,delivery_status
ORD003439,2025-07-08,2025-07-08,Xpressbees,Delivered
ORD003440,2026-03-16,2026-03-19,Xpressbees,Delivered
ORD003441,2025-11-14,2025-11-17,Shadowfax,Delivered
ORD003442,2026-07-06,2026-07-08,Delhivery,Delivered
ORD003443,2025-04-30,2025-05-03,Ekart,Delivered
ORD003444,2025-08-04,2025-08-05,Shadowfax,Delivered
ORD003445,2026-01-04,,Delhivery,In Transit/Lost
ORD003446,2026-01-17,2026-01-17,BlueDart,Delivered
ORD003447,2025-06-10,2025-06-10,Shadowfax,Delivered
ORD003448,2026-08-28,2026-08-28,Delhivery,Delivered
ORD003449,2025-04-22,,Shadowfax,In Transit/Lost
ORD003450,2026-03-27,2026-03-30,Ekart,Delivered
ORD003451,2025-11-02,2025-11-02,Xpressbees,Delivered
ORD003452,2026-01-08,2026-01-08,Delhivery,Delivered
ORD003454,2025-06-25,2025-06-26,Shadowfax,Delivered
ORD003455,2026-08-10,2026-08-13,Xpressbees,Delivered
ORD003456,2025-10-09,,BlueDart,In Transit/Lost
ORD003457,2025-06-09,2025-06-09,Xpressbees,Delivered
ORD003458,2025-05-18,2025-05-18,Ekart,Delivered
ORD003459,2025-07-30,2025-07-30,Shadowfax,Delivered
ORD003460,2025-10-14,2025-10-14,Delhivery,Delivered
ORD003461,2026-01-21,2026-01-21,Ekart,Delivered
ORD003462,2026-06-06,,Delhivery,In Transit/Lost
ORD003464,2025-05-28,2025-05-30,Ekart,Delivered
ORD003466,2026-02-27,2026-02-27,Shadowfax,Delivered
ORD003467,2026-01-23,2026-01-23,Xpressbees,Delivered
ORD003468,2025-05-02,,Delhivery,In Transit/Lost
ORD003469,2026-03-08,2026-03-15,Xpressbees,Delivered
ORD003470,2026-07-28,2026-07-28,Delhivery,Delivered
ORD003471,2026-08-13,2026-08-13,Delhivery,Delivered
ORD003472,2026-03-07,2026-03-08,Xpressbees,Delivered
ORD003473,2025-08-25,2025-08-28,Delhivery,Delivered
ORD003474,2026-02-21,2026-02-23,Xpressbees,Delivered
ORD003475,2025-11-22,2025-11-25,Shadowfax,Delivered
ORD003476,2026-05-01,,Shadowfax,In Transit/Lost
ORD003478,2026-02-19,2026-02-19,Shadowfax,Delivered
ORD003479,2025-09-25,2025-09-25,Shadowfax,Delivered
ORD003480,2026-09-10,2026-09-11,Ekart,Delivered
ORD003481,2025-11-25,2025-11-28,Ekart,Delivered
ORD003482,2026-08-04,,Xpressbees,In Transit/Lost
ORD003483,2025-06-16,2025-06-16,Shadowfax,Delivered
ORD003484,2026-01-09,2026-01-12,Xpressbees,Delivered
ORD003485,2025-10-04,,Delhivery,In Transit/Lost
ORD003486,2025-06-11,2025-06-11,Ekart,Delivered
ORD003487,2026-03-04,2026-03-11,BlueDart,Delivered
ORD003489,2026-08-28,2026-08-28,Delhivery,Delivered
ORD003490,2026-09-16,2026-09-16,Xpressbees,Delivered
ORD003491,2026-07-15,2026-07-15,Delhivery,Delivered
ORD003492,2025-10-09,2025-10-11,Ekart,Delivered
ORD003493,2025-04-05,,Delhivery,In Transit/Lost
ORD003494,2026-06-02,2026-06-02,Ekart,Delivered
ORD003495,2025-06-11,,BlueDart,In Transit/Lost
ORD003497,2026-04-13,,Xpressbees,In Transit/Lost
ORD003498,2026-01-11,2026-01-11,Xpressbees,Delivered
ORD003499,2025-07-26,2025-07-26,Xpressbees,Delivered
ORD003500,2025-10-26,2025-11-02,BlueDart,Delivered
ORD003501,2026-06-19,2026-06-26,Shadowfax,Delivered
ORD003502,2025-09-29,2025-09-30,Shadowfax,Delivered
ORD003503,2026-08-14,2026-08-16,Xpressbees,Delivered
ORD003504,2025-11-06,,BlueDart,In Transit/Lost
ORD003505,2025-11-05,2025-11-07,Ekart,Delivered
ORD003506,2026-04-26,2026-04-26,BlueDart,Delivered
ORD003507,2025-11-18,2025-11-18,Shadowfax,Delivered
ORD003509,2025-10-07,2025-10-07,Xpressbees,Delivered
ORD003510,2025-09-15,2025-09-15,Shadowfax,Delivered
ORD003511,2025-10-25,2025-10-27,BlueDart,Delivered
ORD003512,2026-04-19,2026-04-26,Shadowfax,Delivered
ORD003514,2025-07-21,2025-07-21,Delhivery,Delivered
ORD003515,2025-07-04,2025-07-04,Shadowfax,Delivered
ORD003516,2025-07-07,2025-07-07,Delhivery,Delivered
ORD003517,2026-07-07,,Xpressbees,In Transit/Lost
ORD003518,2026-03-16,2026-03-17,Shadowfax,Delivered
ORD003519,2026-02-20,2026-02-20,Ekart,Delivered
ORD003520,2026-07-25,2026-07-25,Ekart,Delivered
ORD003521,2026-01-16,2026-01-16,Shadowfax,Delivered
ORD003522,2026-05-09,2026-05-10,BlueDart,Delivered
ORD003523,2025-11-01,2025-11-03,Ekart,Delivered
ORD003524,2026-03-08,2026-03-08,Delhivery,Delivered
ORD003526,2025-06-07,2025-06-07,Shadowfax,Delivered
ORD003528,2026-03-13,2026-03-16,Shadowfax,Delivered
ORD003530,2026-06-16,2026-06-16,Xpressbees,Delivered
ORD003531,2026-05-15,2026-05-15,Xpressbees,Delivered
ORD003532,2026-02-25,2026-02-28,Xpressbees,Delivered
ORD003533,2025-04-21,2025-04-21,Shadowfax,Delivered
ORD003534,2025-07-20,2025-07-27,Xpressbees,Delivered
ORD003536,2025-06-15,2025-06-15,Shadowfax,Delivered
ORD003537,2025-10-19,2025-10-26,Delhivery,Delivered
ORD003538,2025-12-29,2025-12-29,Ekart,Delivered
ORD003539,2025-06-29,2025-07-01,Xpressbees,Delivered
ORD003540,2025-11-17,2025-11-17,Xpressbees,Delivered
ORD003541,2026-04-03,2026-04-10,Xpressbees,Delivered
ORD003542,2025-10-18,2025-10-18,Shadowfax,Delivered
ORD003543,2026-03-18,,Shadowfax,In Transit/Lost
ORD003544,2025-08-20,,Ekart,In Transit/Lost
ORD003545,2026-04-29,,Delhivery,In Transit/Lost
ORD003546,2026-01-22,2026-01-22,Ekart,Delivered
ORD003547,2025-06-15,2025-06-15,Delhivery,Delivered
ORD003548,2025-10-27,2025-10-27,Shadowfax,Delivered
ORD003549,2026-05-21,,BlueDart,In Transit/Lost
ORD003550,2025-07-07,2025-07-14,Ekart,Delivered
ORD003551,2025-11-03,2025-11-03,Xpressbees,Delivered
ORD003552,2025-12-02,2025-12-04,BlueDart,Delivered
ORD003553,2026-07-05,2026-07-05,BlueDart,Delivered
ORD003555,2026-08-08,2026-08-08,Delhivery,Delivered
ORD003556,2025-09-10,2025-09-10,Ekart,Delivered
ORD003557,2026-08-11,2026-08-12,BlueDart,Delivered
ORD003558,2026-02-17,,Delhivery,In Transit/Lost
ORD003559,2026-04-26,2026-04-26,Shadowfax,Delivered
ORD003560,2026-07-11,2026-07-11,BlueDart,Delivered
ORD003561,2026-03-23,2026-03-25,Delhivery,Delivered
ORD003562,2026-05-21,2026-05-22,Shadowfax,Delivered
ORD003563,2025-05-10,2025-05-10,Xpressbees,Delivered
ORD003564,2025-03-27,2025-03-28,Delhivery,Delivered
ORD003565,2026-07-01,2026-07-01,Xpressbees,Delivered
ORD003566,2025-04-21,2025-04-21,BlueDart,Delivered
ORD003567,2026-06-26,,Shadowfax,In Transit/Lost
ORD003569,2026-07-22,2026-07-22,Xpressbees,Delivered
ORD003570,2025-07-12,2025-07-12,Delhivery,Delivered
ORD003571,2025-06-14,2025-06-14,Xpressbees,Delivered
ORD003572,2025-07-19,2025-07-20,Ekart,Delivered
ORD003573,2026-06-22,2026-06-25,Xpressbees,Delivered
ORD003574,2025-10-05,,BlueDart,In Transit/Lost
ORD003575,2026-07-26,2026-07-26,Shadowfax,Delivered
ORD003576,2026-02-02,2026-02-05,Shadowfax,Delivered
ORD003577,2026-06-13,2026-06-13,Delhivery,Delivered
ORD003579,2026-04-07,2026-04-08,Delhivery,Delivered
ORD003581,2025-05-19,2025-05-19,BlueDart,Delivered
ORD003582,2026-01-21,2026-01-24,Shadowfax,Delivered
ORD003583,2026-07-23,2026-07-26,Xpressbees,Delivered
ORD003584,2025-06-16,2025-06-19,Xpressbees,Delivered
ORD003585,2025-11-04,2025-11-11,Shadowfax,Delivered
ORD003587,2026-02-21,2026-02-21,Delhivery,Delivered
ORD003588,2025-06-18,2025-06-18,Shadowfax,Delivered
ORD003590,2025-12-01,2025-12-04,Xpressbees,Delivered
ORD003591,2026-09-06,2026-09-06,Ekart,Delivered
ORD003592,2026-04-02,2026-04-02,Ekart,Delivered
ORD003593,2026-07-25,2026-07-25,BlueDart,Delivered
ORD003595,2026-03-18,2026-03-18,Ekart,Delivered
ORD003596,2025-06-13,2025-06-13,Shadowfax,Delivered
ORD003597,2025-11-20,2025-11-20,BlueDart,Delivered
ORD003598,2026-05-08,2026-05-15,Delhivery,Delivered
ORD003599,2025-06-04,2025-06-05,Xpressbees,Delivered
ORD003600,2025-10-15,2025-10-15,Ekart,Delivered
ORD003601,2025-10-15,2025-10-16,Xpressbees,Delivered
ORD003602,2025-06-26,,BlueDart,In Transit/Lost
ORD003603,2025-04-05,2025-04-06,Delhivery,Delivered
ORD003604,2026-03-30,2026-03-30,BlueDart,Delivered
ORD003605,2026-06-10,2026-06-10,Xpressbees,Delivered
ORD003606,2026-08-07,2026-08-10,Shadowfax,Delivered
ORD003607,2026-02-04,2026-02-04,Ekart,Delivered
ORD003608,2025-06-30,2025-07-07,Delhivery,Delivered
ORD003609,2026-07-20,,Xpressbees,In Transit/Lost
ORD003610,2026-08-29,2026-08-29,BlueDart,Delivered
ORD003611,2026-08-18,2026-08-20,Shadowfax,Delivered
ORD003612,2026-01-26,2026-01-29,Ekart,Delivered
ORD003613,2026-07-15,2026-07-15,Delhivery,Delivered
ORD003614,2026-09-08,2026-09-10,Shadowfax,Delivered
ORD003615,2026-07-17,2026-07-18,Xpressbees,Delivered
ORD003616,2025-05-02,2025-05-02,Ekart,Delivered
ORD003617,2025-06-06,2025-06-09,Delhivery,Delivered
ORD003618,2025-09-04,2025-09-04,Ekart,Delivered
ORD003619,2025-10-22,2025-10-23,Delhivery,Delivered
ORD003620,2025-06-13,,BlueDart,In Transit/Lost
ORD003621,2026-09-13,2026-09-13,Ekart,Delivered
ORD003622,2026-05-27,2026-06-03,BlueDart,Delivered
ORD003623,2026-03-21,2026-03-23,BlueDart,Delivered
ORD003624,2026-08-26,2026-08-26,BlueDart,Delivered
ORD003625,2025-09-12,2025-09-19,Xpressbees,Delivered
ORD003626,2026-04-11,2026-04-11,Shadowfax,Delivered
ORD003627,2026-08-17,2026-08-17,Ekart,Delivered
ORD003628,2025-05-06,2025-05-06,Shadowfax,Delivered
ORD003630,2026-05-30,2026-05-30,Ekart,Delivered
ORD003631,2025-04-02,2025-04-02,Ekart,Delivered
ORD003632,2026-07-18,2026-07-18,Shadowfax,Delivered
ORD003633,2025-11-03,,Delhivery,In Transit/Lost
ORD003634,2025-06-23,2025-06-23,Ekart,Delivered
ORD003635,2026-06-26,2026-06-26,Delhivery,Delivered
ORD003638,2025-12-31,2025-12-31,Xpressbees,Delivered
ORD003639,2026-07-31,,Xpressbees,In Transit/Lost
ORD003640,2025-12-14,2025-12-14,Xpressbees,Delivered
ORD003641,2026-07-26,,BlueDart,In Transit/Lost
ORD003643,2025-08-01,2025-08-01,Ekart,Delivered
ORD003645,2025-11-23,2025-11-26,Ekart,Delivered
ORD003646,2025-11-11,2025-11-12,Delhivery,Delivered
ORD003647,2025-04-15,2025-04-15,Delhivery,Delivered
ORD003648,2026-05-04,2026-05-04,Ekart,Delivered
ORD003650,2025-11-28,2025-11-30,Shadowfax,Delivered
ORD003651,2025-05-08,2025-05-08,Ekart,Delivered
ORD003652,2026-01-17,,Delhivery,In Transit/Lost
ORD003653,2025-06-02,2025-06-04,BlueDart,Delivered
ORD003654,2026-09-02,2026-09-03,Ekart,Delivered
ORD003657,2025-04-03,2025-04-04,Shadowfax,Delivered
ORD003658,2025-10-14,2025-10-15,Delhivery,Delivered
ORD003659,2026-07-25,2026-08-01,Delhivery,Delivered
ORD003660,2025-10-15,2025-10-16,Delhivery,Delivered
ORD003661,2025-04-12,2025-04-12,Ekart,Delivered
ORD003662,2026-03-22,2026-03-25,Ekart,Delivered
ORD003663,2026-04-04,2026-04-11,Delhivery,Delivered
ORD003664,2025-09-23,2025-09-23,Shadowfax,Delivered
ORD003665,2026-05-30,2026-06-01,BlueDart,Delivered
ORD003666,2026-06-29,2026-06-29,Xpressbees,Delivered
ORD003668,2025-10-30,2025-10-30,Ekart,Delivered
ORD003670,2026-08-16,,BlueDart,In Transit/Lost
ORD003671,2026-04-15,2026-04-17,BlueDart,Delivered
ORD003672,2026-01-16,2026-01-16,Ekart,Delivered
ORD003674,2025-08-16,2025-08-16,Xpressbees,Delivered
ORD003675,2026-07-30,2026-07-30,Ekart,Delivered
ORD003676,2026-08-02,2026-08-02,Ekart,Delivered
ORD003677,2025-05-09,2025-05-10,Shadowfax,Delivered
ORD003678,2026-03-18,2026-03-18,BlueDart,Delivered
ORD003679,2025-09-11,,Ekart,In Transit/Lost
ORD003680,2025-12-23,2025-12-25,BlueDart,Delivered
ORD003681,2025-05-23,2025-05-23,Delhivery,Delivered
ORD003682,2026-06-04,2026-06-11,Xpressbees,Delivered
ORD003683,2026-06-01,2026-06-02,Delhivery,Delivered
ORD003684,2025-05-22,2025-05-22,BlueDart,Delivered
ORD003685,2025-05-04,2025-05-04,Ekart,Delivered
ORD003686,2025-10-12,,Ekart,In Transit/Lost
ORD003687,2025-06-17,2025-06-17,Delhivery,Delivered
ORD003688,2026-05-31,2026-06-02,Xpressbees,Delivered
ORD003689,2026-05-20,2026-05-20,BlueDart,Delivered
ORD003690,2026-07-04,2026-07-04,Ekart,Delivered
ORD003691,2025-03-31,2025-04-03,Ekart,Delivered
ORD003692,2025-04-02,2025-04-02,BlueDart,Delivered
ORD003693,2026-06-01,2026-06-03,Delhivery,Delivered
ORD003694,2026-07-06,2026-07-09,Ekart,Delivered
ORD003695,2026-02-22,2026-02-22,BlueDart,Delivered
ORD003696,2025-06-18,2025-06-18,Xpressbees,Delivered
ORD003697,2026-02-24,2026-02-25,BlueDart,Delivered
ORD003699,2025-11-26,2025-11-28,Shadowfax,Delivered
ORD003700,2026-07-10,,Shadowfax,In Transit/Lost
ORD003701,2026-05-21,2026-05-21,Xpressbees,Delivered
ORD003702,2025-05-21,2025-05-22,Xpressbees,Delivered
ORD003703,2025-05-29,2025-05-30,Delhivery,Delivered
ORD003704,2026-04-10,2026-04-11,BlueDart,Delivered
ORD003705,2025-07-09,2025-07-09,Shadowfax,Delivered
ORD003706,2026-05-01,2026-05-03,Delhivery,Delivered
ORD003707,2025-05-05,,Xpressbees,In Transit/Lost
ORD003708,2025-05-11,,Delhivery,In Transit/Lost
ORD003709,2026-08-19,,Ekart,In Transit/Lost
ORD003710,2025-03-26,2025-03-26,Shadowfax,Delivered
ORD003711,2026-05-25,2026-05-26,Delhivery,Delivered
ORD003713,2025-04-18,2025-04-18,Xpressbees,Delivered
ORD003714,2025-05-04,2025-05-07,Delhivery,Delivered
ORD003715,2025-09-14,2025-09-14,Ekart,Delivered
ORD003716,2026-01-05,,Shadowfax,In Transit/Lost
ORD003717,2025-12-05,,BlueDart,In Transit/Lost
ORD003718,2025-07-07,2025-07-09,Delhivery,Delivered
ORD003719,2026-09-10,2026-09-10,Shadowfax,Delivered
ORD003720,2026-02-14,2026-02-14,Delhivery,Delivered
ORD003721,2025-07-02,,Delhivery,In Transit/Lost
ORD003722,2025-08-28,2025-08-28,Ekart,Delivered
ORD003723,2026-03-23,2026-03-23,Ekart,Delivered
ORD003724,2026-07-03,,BlueDart,In Transit/Lost
ORD003725,2025-04-26,2025-04-28,Delhivery,Delivered
ORD003726,2025-07-02,,Delhivery,In Transit/Lost
ORD003727,2025-03-29,2025-03-30,Ekart,Delivered
ORD003728,2025-06-28,2025-07-01,Xpressbees,Delivered
ORD003729,2025-07-10,2025-07-10,Ekart,Delivered
ORD003730,2025-06-11,,Ekart,In Transit/Lost
ORD003731,2026-01-10,2026-01-12,Delhivery,Delivered
ORD003732,2026-08-30,2026-09-06,Delhivery,Delivered
ORD003733,2026-04-05,,Ekart,In Transit/Lost
ORD003734,2026-04-07,2026-04-07,Delhivery,Delivered
ORD003735,2025-05-02,2025-05-04,BlueDart,Delivered
ORD003736,2025-07-03,2025-07-10,Shadowfax,Delivered
ORD003737,2025-09-13,2025-09-13,BlueDart,Delivered
ORD003738,2026-09-10,2026-09-13,BlueDart,Delivered
ORD003739,2025-06-20,2025-06-20,Ekart,Delivered
ORD003740,2026-03-01,2026-03-01,Xpressbees,Delivered
ORD003741,2026-02-08,2026-02-15,Delhivery,Delivered
ORD003742,2026-02-10,,Shadowfax,In Transit/Lost
ORD003743,2025-12-21,2025-12-24,Xpressbees,Delivered
ORD003744,2025-08-25,2025-08-26,Shadowfax,Delivered
ORD003746,2026-06-12,2026-06-13,BlueDart,Delivered
ORD003747,2026-04-26,2026-04-26,Ekart,Delivered
ORD003748,2026-01-03,,Xpressbees,In Transit/Lost
ORD003749,2026-03-12,2026-03-12,Ekart,Delivered
ORD003750,2026-08-29,2026-08-30,Delhivery,Delivered
ORD003751,2025-08-08,2025-08-08,Xpressbees,Delivered
ORD003753,2025-04-28,2025-04-28,Delhivery,Delivered
ORD003754,2025-04-26,2025-04-28,BlueDart,Delivered
ORD003755,2025-09-27,2025-09-27,Ekart,Delivered
ORD003756,2026-04-24,2026-04-24,Ekart,Delivered
ORD003757,2026-02-20,2026-02-20,Shadowfax,Delivered
ORD003758,2026-06-07,2026-06-07,Ekart,Delivered
ORD003759,2025-05-05,2025-05-05,Shadowfax,Delivered
ORD003760,2026-05-10,2026-05-10,Ekart,Delivered
ORD003761,2026-04-15,2026-04-15,Xpressbees,Delivered
ORD003762,2025-03-30,,Delhivery,In Transit/Lost
ORD003763,2026-04-28,2026-04-28,Xpressbees,Delivered
ORD003764,2025-05-09,2025-05-09,Shadowfax,Delivered
ORD003765,2026-02-06,2026-02-06,BlueDart,Delivered
ORD003766,2026-07-30,2026-07-31,Xpressbees,Delivered
ORD003767,2025-10-05,2025-10-06,Ekart,Delivered
ORD003768,2026-03-28,,Shadowfax,In Transit/Lost
ORD003771,2025-08-11,2025-08-11,Delhivery,Delivered
ORD003772,2026-06-22,2026-06-23,Shadowfax,Delivered
ORD003773,2025-11-23,,Delhivery,In Transit/Lost
ORD003774,2026-04-27,,BlueDart,In Transit/Lost
ORD003775,2025-12-08,2025-12-11,Xpressbees,Delivered
ORD003776,2025-12-19,2025-12-19,Ekart,Delivered
ORD003777,2026-05-10,2026-05-10,BlueDart,Delivered
ORD003778,2025-09-09,2025-09-10,Ekart,Delivered
ORD003779,2026-09-14,2026-09-14,Shadowfax,Delivered
ORD003780,2025-07-03,2025-07-03,Xpressbees,Delivered
ORD003781,2026-02-05,2026-02-06,BlueDart,Delivered
ORD003782,2025-04-17,2025-04-20,Shadowfax,Delivered
ORD003783,2025-10-02,2025-10-09,BlueDart,Delivered
ORD003784,2025-11-30,2025-11-30,Shadowfax,Delivered
ORD003785,2025-11-28,2025-11-28,BlueDart,Delivered
ORD003786,2026-08-03,2026-08-03,Ekart,Delivered
ORD003787,2026-06-23,2026-06-24,Xpressbees,Delivered
ORD003788,2026-09-01,,BlueDart,In Transit/Lost
ORD003789,2025-11-30,2025-12-02,Delhivery,Delivered
ORD003790,2026-07-23,2026-07-26,Shadowfax,Delivered
ORD003791,2025-11-23,,BlueDart,In Transit/Lost
ORD003793,2026-05-05,2026-05-07,Xpressbees,Delivered
ORD003794,2025-11-07,2025-11-07,Delhivery,Delivered
ORD003795,2025-04-08,2025-04-09,BlueDart,Delivered
ORD003797,2025-09-11,2025-09-18,Shadowfax,Delivered
ORD003798,2026-09-08,2026-09-08,Xpressbees,Delivered
ORD003799,2026-03-02,2026-03-03,BlueDart,Delivered
ORD003800,2025-10-26,2025-10-26,Xpressbees,Delivered
ORD003801,2025-03-31,2025-03-31,Ekart,Delivered
ORD003802,2026-05-27,2026-05-29,Xpressbees,Delivered
ORD003803,2026-03-15,2026-03-15,Delhivery,Delivered
ORD003804,2025-06-24,2025-06-26,Delhivery,Delivered
ORD003805,2026-02-06,2026-02-06,BlueDart,Delivered
ORD003806,2025-06-30,2025-06-30,Delhivery,Delivered
ORD003807,2025-05-15,2025-05-18,BlueDart,Delivered
ORD003808,2025-10-21,2025-10-21,Shadowfax,Delivered
ORD003809,2025-06-11,2025-06-12,Xpressbees,Delivered
ORD003810,2025-09-22,2025-09-22,Xpressbees,Delivered
ORD003811,2025-04-06,2025-04-13,Delhivery,Delivered
ORD003813,2025-09-04,2025-09-04,Delhivery,Delivered
ORD003814,2026-08-22,2026-08-25,BlueDart,Delivered
ORD003815,2026-01-14,,Shadowfax,In Transit/Lost
ORD003816,2025-07-26,,Shadowfax,In Transit/Lost
ORD003817,2025-12-10,2025-12-10,Delhivery,Delivered
ORD003819,2025-11-12,2025-11-13,Delhivery,Delivered
ORD003821,2025-06-18,2025-06-18,BlueDart,Delivered
ORD003822,2026-08-31,2026-08-31,Xpressbees,Delivered
ORD003823,2025-04-27,2025-04-27,Xpressbees,Delivered
ORD003824,2026-08-27,2026-08-27,Delhivery,Delivered
ORD003825,2025-05-01,2025-05-03,Shadowfax,Delivered
ORD003826,2025-09-14,,Xpressbees,In Transit/Lost
ORD003827,2025-12-05,2025-12-06,Xpressbees,Delivered
ORD003828,2025-08-29,,Ekart,In Transit/Lost
ORD003829,2025-07-30,2025-07-30,Xpressbees,Delivered
ORD003830,2026-08-16,,Xpressbees,In Transit/Lost
ORD003831,2026-06-02,2026-06-02,Shadowfax,Delivered
ORD003833,2025-03-30,2025-03-30,Delhivery,Delivered
ORD003834,2025-09-08,2025-09-08,BlueDart,Delivered
ORD003836,2026-03-01,,Shadowfax,In Transit/Lost
ORD003837,2026-03-28,2026-03-28,Delhivery,Delivered
ORD003838,2025-11-10,2025-11-10,Xpressbees,Delivered
ORD003839,2025-05-29,2025-05-29,Shadowfax,Delivered
ORD003840,2025-06-02,2025-06-02,Ekart,Delivered
ORD003841,2025-08-23,2025-08-23,BlueDart,Delivered
ORD003842,2026-04-19,2026-04-19,Ekart,Delivered
ORD003843,2026-06-04,2026-06-05,Shadowfax,Delivered
ORD003844,2026-07-02,,BlueDart,In Transit/Lost
ORD003845,2025-10-10,2025-10-10,Xpressbees,Delivered
ORD003846,2026-09-01,2026-09-02,Shadowfax,Delivered
ORD003847,2025-04-27,2025-04-27,Xpressbees,Delivered
ORD003848,2025-11-19,2025-11-22,Delhivery,Delivered
ORD003849,2025-11-06,2025-11-06,Delhivery,Delivered
ORD003850,2025-07-16,2025-07-18,Ekart,Delivered
ORD003851,2025-09-17,2025-09-18,Xpressbees,Delivered
ORD003852,2025-07-29,2025-08-01,Shadowfax,Delivered
ORD003853,2026-07-08,2026-07-08,Delhivery,Delivered
ORD003854,2025-09-07,2025-09-09,BlueDart,Delivered
ORD003855,2026-08-01,2026-08-02,Shadowfax,Delivered
ORD003856,2026-09-02,2026-09-02,Ekart,Delivered
ORD003857,2026-05-21,2026-05-28,Xpressbees,Delivered
ORD003858,2026-01-17,2026-01-18,Xpressbees,Delivered
ORD003859,2026-01-31,2026-01-31,Shadowfax,Delivered
ORD003860,2025-09-20,2025-09-20,Delhivery,Delivered
ORD003862,2025-05-30,2025-06-02,Delhivery,Delivered
ORD003863,2025-09-14,2025-09-17,Xpressbees,Delivered
ORD003865,2026-08-29,,Delhivery,In Transit/Lost
ORD003866,2025-07-27,2025-07-27,Ekart,Delivered
ORD003867,2026-02-08,2026-02-10,Shadowfax,Delivered
ORD003869,2026-06-09,2026-06-11,Delhivery,Delivered
ORD003870,2025-12-11,2025-12-11,Delhivery,Delivered
ORD003873,2025-12-26,2025-12-26,Ekart,Delivered
ORD003874,2025-05-16,,Delhivery,In Transit/Lost
ORD003875,2026-05-05,2026-05-05,Xpressbees,Delivered
ORD003876,2026-02-24,2026-02-27,Ekart,Delivered
ORD003877,2025-05-07,2025-05-07,BlueDart,Delivered
ORD003878,2025-12-14,,Ekart,In Transit/Lost
ORD003879,2026-02-13,2026-02-14,Ekart,Delivered
ORD003880,2026-07-17,2026-07-17,BlueDart,Delivered
ORD003881,2026-08-22,2026-08-23,BlueDart,Delivered
ORD003882,2025-08-16,2025-08-18,Ekart,Delivered
ORD003883,2025-11-20,,Ekart,In Transit/Lost
ORD003884,2026-05-17,,Ekart,In Transit/Lost
ORD003885,2026-05-24,2026-05-24,Xpressbees,Delivered
ORD003886,2025-08-21,2025-08-21,Delhivery,Delivered
ORD003887,2025-06-11,2025-06-12,Xpressbees,Delivered
ORD003888,2026-06-26,2026-06-26,BlueDart,Delivered
ORD003889,2025-04-25,2025-04-25,BlueDart,Delivered
ORD003890,2025-08-05,2025-08-12,Xpressbees,Delivered
ORD003891,2026-03-01,2026-03-03,Ekart,Delivered
ORD003892,2025-09-16,2025-09-16,Delhivery,Delivered
ORD003893,2026-06-13,2026-06-13,Delhivery,Delivered
ORD003894,2025-12-10,,BlueDart,In Transit/Lost
ORD003895,2025-06-10,2025-06-11,Xpressbees,Delivered
ORD003896,2025-08-19,,BlueDart,In Transit/Lost
ORD003897,2025-09-14,2025-09-14,Shadowfax,Delivered
ORD003898,2026-09-06,2026-09-09,Ekart,Delivered
ORD003899,2026-02-13,2026-02-20,Xpressbees,Delivered
ORD003900,2026-01-06,2026-01-08,Shadowfax,Delivered
ORD003901,2026-06-12,2026-06-13,Shadowfax,Delivered
ORD003902,2026-03-06,,BlueDart,In Transit/Lost
ORD003903,2026-08-23,2026-08-24,Xpressbees,Delivered
ORD003904,2026-02-09,,BlueDart,In Transit/Lost
ORD003905,2025-05-29,2025-05-29,Delhivery,Delivered
ORD003906,2026-04-23,,Shadowfax,In Transit/Lost
ORD003907,2026-04-25,,Delhivery,In Transit/Lost
ORD003909,2026-05-29,2026-05-29,BlueDart,Delivered
ORD003910,2025-08-22,2025-08-25,BlueDart,Delivered
ORD003911,2026-05-23,,Shadowfax,In Transit/Lost
ORD003912,2025-11-07,2025-11-07,Xpressbees,Delivered
ORD003913,2026-06-08,2026-06-08,Shadowfax,Delivered
ORD003914,2025-03-31,2025-03-31,Delhivery,Delivered
ORD003915,2025-08-10,2025-08-10,BlueDart,Delivered
ORD003916,2025-06-09,,Ekart,In Transit/Lost
ORD003917,2025-04-05,2025-04-05,BlueDart,Delivered
ORD003919,2026-05-08,2026-05-11,Xpressbees,Delivered
ORD003920,2025-05-05,2025-05-07,Xpressbees,Delivered
ORD003921,2025-11-30,,Delhivery,In Transit/Lost
ORD003922,2026-07-29,,Delhivery,In Transit/Lost
ORD003923,2025-06-12,2025-06-12,Xpressbees,Delivered
ORD003924,2026-02-23,2026-02-25,BlueDart,Delivered
ORD003925,2026-01-17,2026-01-17,Ekart,Delivered
ORD003926,2026-02-08,2026-02-08,Delhivery,Delivered
ORD003927,2026-05-09,2026-05-09,Xpressbees,Delivered
ORD003928,2025-05-20,2025-05-20,Ekart,Delivered
